,Mol_Title,ID,Smiles,Active_NotActive,Morgan
566,ZINC02211586,DUD_ace_D_521,COc1ccc(NC(=O)NC(CCSC)C(=O)[O-])c(OC)c1,0,0.14457831325301204
567,ZINC02212736,DUD_ace_D_522,O=C([O-])C1CCC(CNC(=O)Cn2nnc3ccccc3c2=O)CC1,0,0.16483516483516483
568,ZINC02215517,DUD_ace_D_523,CSCCC(C(=O)NCCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.15384615384615385
569,ZINC02215586,DUD_ace_D_524,CSCCC(NC(=O)C(C(C)C)n1nnc2ccccc2c1=O)C(=O)[O-],0,0.13978494623655913
570,ZINC02218109,DUD_ace_D_525,CCCC(C(=O)NC(C)C(=O)[O-])n1nnc2ccccc2c1=O,0,0.15294117647058825
571,ZINC02218110,DUD_ace_D_526,CCCC(C(=O)NC(C)C(=O)[O-])n1nnc2ccccc2c1=O,0,0.15294117647058825
572,ZINC02221459,DUD_ace_D_527,CC(C(=O)NCCCCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.1590909090909091
573,ZINC02221783,DUD_ace_D_528,O=C([O-])C1CCC(CNC(=O)Cn2cnc3ccccc3c2=O)CC1,0,0.16483516483516483
574,ZINC02227207,DUD_ace_D_529,O=C([O-])CCNC(=O)C1CCC(Cn2cnc3ccccc3c2=O)CC1,0,0.17204301075268819
575,ZINC02229089,DUD_ace_D_530,O=C([O-])CCCNC(=O)CCCn1nnc2ccccc2c1=O,0,0.16279069767441862
576,ZINC02229092,DUD_ace_D_531,CC(NC(=O)C1CCC(Cn2nnc3ccccc3c2=O)CC1)C(=O)[O-],0,0.14893617021276595
577,ZINC02229786,DUD_ace_D_532,CCCC(C(=O)NCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.16470588235294117
578,ZINC02229788,DUD_ace_D_533,CCCC(C(=O)NCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.16470588235294117
579,ZINC02235626,DUD_ace_D_534,O=C([O-])CCNC(=O)C1CCC(Cn2nnc3ccccc3c2=O)CC1,0,0.17204301075268819
580,ZINC02237169,DUD_ace_D_535,O=C([O-])CCNC(=O)CCCn1cnc2ccccc2c1=O,0,0.1686746987951807
581,ZINC02238995,DUD_ace_D_536,O=C([O-])CNC(=O)C1CCC(Cn2cnc3ccccc3c2=O)CC1,0,0.16483516483516483
582,ZINC02242352,DUD_ace_D_537,CC(NC(=O)CCCCCn1nnc2ccccc2c1=O)C(=O)[O-],0,0.1590909090909091
583,ZINC02250663,DUD_ace_D_538,CCCCCOc1ccc(C(CC(N)=O)CC(=O)[O-])cc1,0,0.14814814814814814
584,ZINC02258906,DUD_ace_D_539,CCOc1ccc(C(=O)NCC(=O)NCC(=O)[O-])cc1,0,0.15384615384615385
585,ZINC02275583,DUD_ace_D_540,CCOC(=O)c1ccc(CN(C(=O)CCC(=O)[O-])C(C)(C)C)cc1,0,0.1511627906976744
586,ZINC02280610,DUD_ace_D_541,O=C([O-])CCC(=O)N(Cc1ccco1)C1CC(=O)N(c2ccc(F)cc2)C1=O,0,0.15306122448979592
587,ZINC02280611,DUD_ace_D_542,O=C([O-])CCC(=O)N(Cc1ccco1)C1CC(=O)N(c2ccc(F)cc2)C1=O,0,0.15306122448979592
588,ZINC02287437,DUD_ace_D_543,COc1cc(NC(=O)NS(=O)(=O)c2ccc(C)cc2)c(C(=O)[O-])cc1OC,0,0.1134020618556701
589,ZINC02291004,DUD_ace_D_544,O=C(CC(C(=O)[O-])C1CCCO1)NCCc1ccc2c(c1)OCO2,0,0.15555555555555556
590,ZINC02291005,DUD_ace_D_545,O=C(CC(C(=O)[O-])C1CCCO1)NCCc1ccc2c(c1)OCO2,0,0.15555555555555556
591,ZINC02291006,DUD_ace_D_546,O=C(CC(C(=O)[O-])C1CCCO1)NCCc1ccc2c(c1)OCO2,0,0.15555555555555556
592,ZINC02291007,DUD_ace_D_547,O=C(CC(C(=O)[O-])C1CCCO1)NCCc1ccc2c(c1)OCO2,0,0.15555555555555556
593,ZINC02310495,DUD_ace_D_548,CCc1cc(=O)oc2cc(OC(C)C(=O)N3CCCC3C(=O)[O-])ccc12,0,0.16304347826086957
594,ZINC02311216,DUD_ace_D_549,CC(CCC(=O)[O-])(NC(=O)Cc1ccccc1)C(=O)[O-],0,0.17105263157894737
595,ZINC02311217,DUD_ace_D_550,CC(CCC(=O)[O-])(NC(=O)Cc1ccccc1)C(=O)[O-],0,0.17105263157894737
596,ZINC02321606,DUD_ace_D_551,C=CCN(C(=O)CCC(=O)[O-])C1CC(=O)N(c2ccc(OC)cc2)C1=O,0,0.16483516483516483
597,ZINC02321607,DUD_ace_D_552,C=CCN(C(=O)CCC(=O)[O-])C1CC(=O)N(c2ccc(OC)cc2)C1=O,0,0.16483516483516483
598,ZINC02326137,DUD_ace_D_553,O=C([O-])CCNC(=O)CCCn1nnc2ccccc2c1=O,0,0.1686746987951807
599,ZINC02328310,DUD_ace_D_554,CC(C(=O)NCC1CCC(C(=O)[O-])CC1)n1nnc2ccccc2c1=O,0,0.14893617021276595
600,ZINC02328411,DUD_ace_D_555,CC(C(=O)NCCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.17073170731707318
601,ZINC02328599,DUD_ace_D_556,O=C([O-])CCCCCNC(=O)Cn1cnc2ccccc2c1=O,0,0.16279069767441862
602,ZINC02330059,DUD_ace_D_557,O=C([O-])CCNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,0,0.17073170731707318
603,ZINC02331845,DUD_ace_D_558,CSCCC(C(=O)NCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.1590909090909091
604,ZINC02332425,DUD_ace_D_559,O=C([O-])CCNC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O,0,0.16470588235294117
605,ZINC02337612,DUD_ace_D_560,CCCC(C(=O)NCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.1566265060240964
606,ZINC02337614,DUD_ace_D_561,CCCC(C(=O)NCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.1566265060240964
607,ZINC02340396,DUD_ace_D_562,CSCCC(NC(=O)C(C)n1nnc2ccccc2c1=O)C(=O)[O-],0,0.14772727272727273
608,ZINC02340976,DUD_ace_D_563,O=C([O-])CCCNC(=O)CCCn1cnc2ccccc2c1=O,0,0.16279069767441862
609,ZINC02341140,DUD_ace_D_564,COc1ccc2c(CC(=O)NCC3CCC(C(=O)[O-])CC3)cc(=O)oc2c1,0,0.14432989690721648
610,ZINC02342060,DUD_ace_D_565,CC(C)C(C(=O)N1CCCC1C(=O)[O-])n1nnc2ccccc2c1=O,0,0.15555555555555556
611,ZINC02342151,DUD_ace_D_566,O=C([O-])CCNC(=O)CCCCCn1cnc2ccccc2c1=O,0,0.15730337078651685
612,ZINC02348045,DUD_ace_D_567,O=C([O-])CCCNC(=O)CCn1cnc2ccccc2c1=O,0,0.1686746987951807
613,ZINC02348458,DUD_ace_D_568,CC(C)CC(C(=O)N1CCCC1C(=O)[O-])n1nnc2ccccc2c1=O,0,0.16304347826086957
614,ZINC02348583,DUD_ace_D_569,O=C([O-])C1CCC(CNC(=O)CCn2cnc3ccccc3c2=O)CC1,0,0.17204301075268819
615,ZINC02350583,DUD_ace_D_570,CCC(C)C(C(=O)NC(CCSC)C(=O)[O-])n1nnc2ccccc2c1=O,0,0.13541666666666666
616,ZINC02350989,DUD_ace_D_571,CC(NC(=O)CCCn1nnc2ccccc2c1=O)C(=O)[O-],0,0.17073170731707318
617,ZINC02351375,DUD_ace_D_572,O=C([O-])C(Cc1ccccc1)NC(=O)NCCCCCO,0,0.14634146341463414
618,ZINC02354414,DUD_ace_D_573,O=C([O-])C1CCCN1C(=O)CCCn1nnc2ccccc2c1=O,0,0.21176470588235294
619,ZINC02355106,DUD_ace_D_574,O=C([O-])CNC(=O)CCCn1cnc2ccccc2c1=O,0,0.175
620,ZINC02356859,DUD_ace_D_575,CC(C)C(NC(=O)Cn1nnc2ccccc2c1=O)C(=O)[O-],0,0.14457831325301204
621,ZINC02357332,DUD_ace_D_576,CC(C)C(C(=O)NCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.14457831325301204
622,ZINC02358865,DUD_ace_D_577,CCCCC(C(=O)NCCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.15384615384615385
623,ZINC02358866,DUD_ace_D_578,CCCCC(C(=O)NCCCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.15384615384615385
624,ZINC02364567,DUD_ace_D_579,CSCCC(NC(=O)Cn1nnc2ccccc2c1=O)C(=O)[O-],0,0.1511627906976744
625,ZINC02365415,DUD_ace_D_580,NC(=O)CSc1nc2ccccc2c(=O)n1CC1CCCC1,0,0.12643678160919541
626,ZINC02365593,DUD_ace_D_581,O=C([O-])CNC(=O)C1CCC(Cn2nnc3ccccc3c2=O)CC1,0,0.16483516483516483
627,ZINC02367235,DUD_ace_D_582,COc1cccc(NC(=O)NC(CCSC)C(=O)[O-])c1,0,0.15384615384615385
628,ZINC02375807,DUD_ace_D_583,Cc1nc(SCC(=O)NCCCO)nc2ccccc12,0,0.08235294117647059
629,ZINC02387115,DUD_ace_D_584,CC(=O)NCCN(C)c1ccc(C(=O)c2ccccc2C(=O)[O-])c(O)c1,0,0.13978494623655913
630,ZINC02387116,DUD_ace_D_585,CC(=O)Nc1ccc(O)cc1SCC(NC(C)=O)C(=O)[O-],0,0.1375
631,ZINC02389632,DUD_ace_D_586,COc1ccc(COC(=O)NC(CC(N)=O)C(=O)[O-])cc1,0,0.15
632,ZINC02393649,DUD_ace_D_587,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NC(C)C(=O)[O-])CC2)cc1,0,0.16279069767441862
633,ZINC02400101,DUD_ace_D_588,COc1cccc(CNC(=O)NC(CCSC)C(=O)[O-])c1,0,0.14814814814814814
634,ZINC02403062,DUD_ace_D_589,COCCCNC(=O)NC(Cc1ccccc1)C(=O)[O-],0,0.1518987341772152
635,ZINC02407659,DUD_ace_D_590,COc1cc(NC(=O)NC(CCSC)C(=O)[O-])cc(OC)c1,0,0.14457831325301204
636,ZINC02411777,DUD_ace_D_591,COc1ccc(NC(=O)NC(CCSC)C(=O)[O-])cc1OC,0,0.14457831325301204
637,ZINC02412337,DUD_ace_D_592,CSCCC(NC(=O)Nc1cccc(C)c1)C(=O)[O-],0,0.16
638,ZINC02416367,DUD_ace_D_593,Cc1nnc(NC(=O)CCC(=O)NCCc2ccccc2)s1,0,0.12643678160919541
639,ZINC02417420,DUD_ace_D_594,COc1ccc(NC(=O)NC(CCSC)C(=O)[O-])cc1,0,0.15384615384615385
640,ZINC02417922,DUD_ace_D_595,CSCCC(NC(=O)Nc1ccc(C)cc1)C(=O)[O-],0,0.16
641,ZINC02421343,DUD_ace_D_596,CSCCC(NC(=O)Nc1ccc(C(C)=O)cc1)C(=O)[O-],0,0.15
642,ZINC02428542,DUD_ace_D_597,COCCNC(=O)NC(Cc1ccccc1)C(=O)[O-],0,0.15789473684210525
643,ZINC02430883,DUD_ace_D_598,CSCCC(NC(=O)CCn1nnc2ccccc2c1=O)C(=O)[O-],0,0.1590909090909091
644,ZINC02431335,DUD_ace_D_599,CN(C)C(=O)CC1(CC(=O)Nc2ccc(O)c(C(=O)[O-])c2)CCCC1,0,0.17045454545454544
645,ZINC02432433,DUD_ace_D_600,O=C([O-])C1CCC(CNC(=O)CCn2nnc3ccccc3c2=O)CC1,0,0.17204301075268819
646,ZINC02432504,DUD_ace_D_601,CSCCC(C(=O)NC(C(=O)[O-])C(C)C)n1nnc2ccccc2c1=O,0,0.13978494623655913
647,ZINC02433022,DUD_ace_D_602,CSCCC(C(=O)NCC(=O)[O-])n1nnc2ccccc2c1=O,0,0.1511627906976744
648,ZINC02433376,DUD_ace_D_603,O=C([O-])CCCCCNC(=O)Cn1nnc2ccccc2c1=O,0,0.16279069767441862
649,ZINC02434312,DUD_ace_D_604,CCCC(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.16091954022988506
650,ZINC02434313,DUD_ace_D_605,CCCC(C(=O)NCCC(=O)[O-])n1c(=O)[nH]c2ccccc2c1=O,0,0.16091954022988506
651,ZINC02434840,DUD_ace_D_606,CSCCC(NC(=O)Nc1ccccc1C)C(=O)[O-],0,0.16
652,ZINC02435292,DUD_ace_D_607,CC(Oc1ccc2c3c(c(=O)oc2c1)CCC3)C(=O)NCCC(=O)[O-],0,0.16666666666666666
653,ZINC02435293,DUD_ace_D_608,CC(Oc1ccc2c3c(c(=O)oc2c1)CCC3)C(=O)NCCC(=O)[O-],0,0.16666666666666666
654,ZINC02436496,DUD_ace_D_609,CCCCC(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15384615384615385
655,ZINC02436498,DUD_ace_D_610,CCCCC(C(=O)NCCCC(=O)[O-])n1cnc2ccccc2c1=O,0,0.15384615384615385
656,ZINC02437672,DUD_ace_D_611,O=C([O-])C1C2C=CC(C2)C1C(=O)N(Cc1ccco1)CC1CCCO1,0,0.15053763440860216
657,ZINC02438341,DUD_ace_D_612,CSCCC(C(=O)NC(C)C(=O)[O-])n1nnc2ccccc2c1=O,0,0.14772727272727273
658,ZINC02439338,DUD_ace_D_613,O=C([O-])CCNC(=O)COc1ccc2c3c(c(=O)oc2c1)CCC3,0,0.17045454545454544
659,ZINC02439473,DUD_ace_D_614,CSCCC(C(=O)N1CCCC1C(=O)[O-])n1nnc2ccccc2c1=O,0,0.17391304347826086
660,ZINC02439540,DUD_ace_D_615,CCC(C)C(C(=O)N1CCCC1C(=O)[O-])n1nnc2ccccc2c1=O,0,0.16304347826086957
661,ZINC02440001,DUD_ace_D_616,CCc1cccc(NC(=O)NC(CCSC)C(=O)[O-])c1,0,0.15384615384615385
662,ZINC02440057,DUD_ace_D_617,CCC(NC(=O)C(CCSC)n1nnc2ccccc2c1=O)C(=O)[O-],0,0.14285714285714285
663,ZINC02440058,DUD_ace_D_618,CCC(NC(=O)C(CCSC)n1nnc2ccccc2c1=O)C(=O)[O-],0,0.14285714285714285
664,ZINC02442966,DUD_ace_D_619,O=C([O-])CCCNC(=O)C1CCC(Cn2nnc3ccccc3c2=O)CC1,0,0.16666666666666666
665,ZINC02444450,DUD_ace_D_620,O=C([O-])CCCNC(=O)Cn1cnc2ccccc2c1=O,0,0.175
666,ZINC02444907,DUD_ace_D_621,O=C([O-])CCCNC(=O)Cn1nnc2ccccc2c1=O,0,0.175
667,ZINC02448771,DUD_ace_D_622,CCOc1ccc(NC(=O)NC(CCSC)C(=O)[O-])cc1,0,0.14814814814814814
668,ZINC02449184,DUD_ace_D_623,CC(Cc1c[nH]c2ccccc12)NC(=O)CSS(=O)(=O)O,0,0.09411764705882353
669,ZINC02449324,DUD_ace_D_624,C=CCn1c(SCC(N)=O)nnc1-c1cccc(OC)c1,0,0.09302325581395349
670,ZINC02452327,DUD_ace_D_625,COc1cccc(-c2nnc(SCC(N)=O)n2Cc2ccco2)c1,0,0.08333333333333333
671,ZINC02453425,DUD_ace_D_626,COc1ccc(-c2nnc(SCC(N)=O)n2Cc2ccco2)cc1,0,0.08333333333333333
672,ZINC02456233,DUD_ace_D_627,Cc1ccccc1C(=O)N1CCN(C(=O)CCCC(=O)[O-])CC1,0,0.2222222222222222
673,ZINC02456246,DUD_ace_D_628,Cn1c2ccccc2c(CC(=O)NCC2CCCO2)c1C(=O)[O-],0,0.19047619047619047
674,ZINC02456248,DUD_ace_D_629,Cn1c2ccccc2c(CC(=O)NCC2CCCO2)c1C(=O)[O-],0,0.19047619047619047
675,ZINC02456259,DUD_ace_D_630,Cc1cccc(C(=O)N2CCN(C(=O)CCCC(=O)[O-])CC2)c1,0,0.2222222222222222
676,ZINC02456282,DUD_ace_D_631,Cc1ccc(C(=O)N2CCN(C(=O)CCCC(=O)[O-])CC2)cc1,0,0.2222222222222222
677,ZINC02456498,DUD_ace_D_632,O=C([O-])CCCC(=O)N1CCN(C(=O)c2ccccc2)CC1,0,0.22784810126582278
678,ZINC02456541,DUD_ace_D_633,O=C([O-])CCC(=O)N1CCN(C(=O)c2ccccc2Cl)CC1,0,0.23076923076923078
679,ZINC02456543,DUD_ace_D_634,O=C([O-])CCCC(=O)N1CCN(C(=O)c2ccccc2Cl)CC1,0,0.2222222222222222
680,ZINC02457434,DUD_ace_D_635,COc1ccc(N2CCN(C(=O)CCCC(=O)[O-])CC2)cc1,0,0.22784810126582278
681,ZINC02460794,DUD_ace_D_636,O=C(CCn1c(=O)[nH]c2ccsc2c1=O)NCc1ccc2c(c1)OCO2,0,0.1111111111111111
682,ZINC02461734,DUD_ace_D_637,C=CCNC(=O)CCCn1c(=O)[nH]c2ccc(Br)cc2c1=O,0,0.11627906976744186
683,ZINC02463844,DUD_ace_D_638,CC(C)(C)CC(C)(C)NC(=O)CSc1[nH]cnc2ncnc1-2,0,0.07954545454545454
684,ZINC02466823,DUD_ace_D_639,COc1cc(OC)cc(-n2c(=O)c3sccc3n(CC(N)=O)c2=O)c1,0,0.08333333333333333
685,ZINC02477405,DUD_ace_D_640,CCCNC(=O)Cn1cnc2sc(C(=O)[O-])c(C)c2c1=O,0,0.1794871794871795
686,ZINC02484853,DUD_ace_D_641,CSCCC(NC(=O)CCN1C(=O)c2ccccc2C1=O)C(=O)[O-],0,0.16091954022988506
687,ZINC02484855,DUD_ace_D_642,CSCCC(NC(=O)CCN1C(=O)c2ccccc2C1=O)C(=O)[O-],0,0.16091954022988506
688,ZINC02486374,DUD_ace_D_643,CCCCC(CC)CNC(=O)C1C2C=CC(O2)C1C(=O)[O-],0,0.13414634146341464
689,ZINC02486376,DUD_ace_D_644,CCCCCC(C)NC(=O)C1C2C=CC(O2)C1C(=O)[O-],0,0.13924050632911392
690,ZINC02497318,DUD_ace_D_645,O=C([O-])C1C2c3ccccc3C(c3ccccc32)C1C(=O)NCCO,0,0.1276595744680851
691,ZINC02499406,DUD_ace_D_646,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1cccc(Cl)c1,0,0.12345679012345678
692,ZINC02499410,DUD_ace_D_647,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1ccc(F)cc1,0,0.12345679012345678
693,ZINC02503026,DUD_ace_D_648,O=C([O-])C1=C(Cl)CSC2C(NC(=O)COc3ccccc3)C(=O)N12,0,0.1590909090909091
694,ZINC02503027,DUD_ace_D_649,O=C([O-])C1=C(Cl)CSC2C(NC(=O)COc3ccccc3)C(=O)N12,0,0.1590909090909091
695,ZINC02503028,DUD_ace_D_650,O=C([O-])C1=C(Cl)CSC2C(NC(=O)COc3ccccc3)C(=O)N12,0,0.1590909090909091
696,ZINC02521491,DUD_ace_D_651,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2cc(O)ccc2Cl)n1,0,0.06382978723404255
697,ZINC02523111,DUD_ace_D_652,O=C([O-])COCC(=O)N1CCC(c2nc3ccccc3s2)CC1,0,0.20238095238095238
698,ZINC02527661,DUD_ace_D_653,CC(C)(C)OC(=O)NC(CC(=O)N[O-])c1ccc(F)cc1,0,0.12345679012345678
699,ZINC02527662,DUD_ace_D_654,CC(C)(C)OC(=O)NC(CC(=O)N[O-])c1ccc(Cl)cc1,0,0.12345679012345678
700,ZINC02530787,DUD_ace_D_655,CC(NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],0,0.12222222222222222
701,ZINC02537187,DUD_ace_D_656,CCn1cc(CNC(=O)C2CC=CCC2C(=O)[O-])cn1,0,0.19736842105263158
702,ZINC02556760,DUD_ace_D_657,CC(O)C(NC(=O)OCc1ccccc1)C(=O)N1CCCC1C(=O)[O-],0,0.16853932584269662
703,ZINC02557490,DUD_ace_D_658,COc1ccc(CNC(=O)CSCC(=O)[O-])cc1,0,0.1643835616438356
704,ZINC02557491,DUD_ace_D_659,Cc1ccc(CNC(=O)CSCC(=O)[O-])cc1,0,0.17142857142857143
705,ZINC02558710,DUD_ace_D_660,CC(NS(=O)(=O)c1cccc2c1cccc2N(C)C)C(=O)NCC(=O)[O-],0,0.11702127659574468
706,ZINC02559992,DUD_ace_D_661,COc1cc(OC)cc(C(C)(C)OC(=O)NC(CC(N)=O)C(=O)[O-])c1,0,0.12222222222222222
707,ZINC02560893,DUD_ace_D_662,CC(C)CC(NC(=O)CNC(=O)C=Cc1ccco1)C(=O)[O-],0,0.14457831325301204
708,ZINC02561167,DUD_ace_D_663,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)[O-],0,0.16883116883116883
709,ZINC02565015,DUD_ace_D_664,CS(=O)(=O)CCC(NC(=O)Nc1cccc(Cl)c1)C(=O)[O-],0,0.1518987341772152
710,ZINC02567652,DUD_ace_D_665,CC(NC(=O)C(CC(=O)[O-])NC(=O)C=Cc1ccco1)C(=O)[O-],0,0.12790697674418605
711,ZINC02572690,DUD_ace_D_666,CC(=O)NC(Cc1c[nH]c2ccc(OC(C)=O)cc12)C(=O)[O-],0,0.13095238095238096
712,ZINC02573111,DUD_ace_D_667,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC(=O)NCC(=O)[O-],0,0.14634146341463414
713,ZINC02581756,DUD_ace_D_668,CCCCN1C(=O)CCC(C(=O)[O-])C1c1c[nH]c2ccccc21,0,0.14942528735632185
714,ZINC02593953,DUD_ace_D_669,Cc1ccc2[nH]c(=NC(=O)CCC(=O)NCCO)sc2c1,0,0.13253012048192772
715,ZINC02601724,DUD_ace_D_670,O=C(CCn1c(=O)[nH]c2ccsc2c1=O)NCC1CCCO1,0,0.13953488372093023
716,ZINC02601726,DUD_ace_D_671,C=CCNC(=O)CCCCCn1c(=O)[nH]c2ccsc2c1=O,0,0.11494252873563218
717,ZINC02601728,DUD_ace_D_672,COCCNC(=O)CCCn1c(=O)[nH]c2ccsc2c1=O,0,0.11904761904761904
718,ZINC02601729,DUD_ace_D_673,CCCCNC(=O)CCCn1c(=O)[nH]c2ccsc2c1=O,0,0.11904761904761904
719,ZINC02601733,DUD_ace_D_674,C=CCNC(=O)CCCn1c(=O)[nH]c2ccsc2c1=O,0,0.12345679012345678
720,ZINC02601928,DUD_ace_D_675,CCCCNC(=O)Cc1c2ccccc2[nH]c1C(=O)[O-],0,0.16666666666666666
721,ZINC02617870,DUD_ace_D_676,Nc1cc(C(=O)OCC(=O)NCC2CCCO2)ccc1Cl,0,0.14634146341463414
722,ZINC02617871,DUD_ace_D_677,Nc1cc(C(=O)OCC(=O)NCC2CCCO2)ccc1Cl,0,0.14634146341463414
723,ZINC02619230,DUD_ace_D_678,COCCn1c(SC(C)C(=O)NC(N)=O)nc2ccccc2c1=O,0,0.12222222222222222
724,ZINC02620172,DUD_ace_D_679,C=CCn1c(COc2ccccc2F)nnc1SCC(N)=O,0,0.0898876404494382
725,ZINC02623086,DUD_ace_D_680,CCCn1c(O)nnc1SCC(=O)NCc1ccccc1,0,0.09195402298850575
726,ZINC02623742,DUD_ace_D_681,O=C([O-])c1nn(CC(=O)NC2CCCCCC2)c(=O)c2ccccc21,0,0.16483516483516483
727,ZINC02624199,DUD_ace_D_682,Cc1ccc(C)c(OCc2nnc(SCC(=O)NC(N)=O)o2)c1,0,0.11235955056179775
728,ZINC02625399,DUD_ace_D_683,NC(=O)COC(=O)CCCSc1nc2ccccc2s1,0,0.13580246913580246
729,ZINC02626837,DUD_ace_D_684,O=C(CSc1n[nH]c(=O)n1C1CC1)NCc1ccccc1,0,0.13095238095238096
730,ZINC02629473,DUD_ace_D_685,O=C([O-])C1CCN(C(=O)CSc2nc3ccccc3s2)CC1,0,0.1951219512195122
731,ZINC02633003,DUD_ace_D_686,COCC(C)NC(=O)CNS(=O)(=O)c1ccc(Cl)cc1,0,0.09876543209876543
732,ZINC02636828,DUD_ace_D_687,CC(C)C(C)NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.15476190476190477
733,ZINC02636829,DUD_ace_D_688,CC(C)C(C)NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.15476190476190477
734,ZINC02641241,DUD_ace_D_689,CCCn1c(O)nnc1SCC(=O)NCc1ccc(F)cc1,0,0.0898876404494382
735,ZINC02644404,DUD_ace_D_690,C=CCn1c(SC(C)C(=O)NC(N)=O)nnc1-c1ccccc1OC,0,0.10638297872340426
736,ZINC02644405,DUD_ace_D_691,C=CCn1c(SC(C)C(=O)NC(N)=O)nnc1-c1ccccc1OC,0,0.10638297872340426
737,ZINC02645088,DUD_ace_D_692,COc1ccc(CNC(=O)CSc2nnc[nH]2)cc1OC,0,0.07954545454545454
738,ZINC02645407,DUD_ace_D_693,C=CCn1c(COc2ccccc2F)nnc1SC(C)C(N)=O,0,0.08791208791208792
739,ZINC02645408,DUD_ace_D_694,C=CCn1c(COc2ccccc2F)nnc1SC(C)C(N)=O,0,0.08791208791208792
740,ZINC02649631,DUD_ace_D_695,Cc1cccc(OCc2nnc(SC(C)C(=O)NC(N)=O)o2)c1,0,0.1
741,ZINC02656340,DUD_ace_D_696,COCCNC(=O)NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.15555555555555556
742,ZINC02661712,DUD_ace_D_697,O=C(CSc1n[nH]c(=O)n1C1CC1)NCc1ccc2c(c1)OCO2,0,0.11827956989247312
743,ZINC02664352,DUD_ace_D_698,C=CCn1c(SCC(=O)N(C)C)nc2cc(C(=O)[O-])ccc2c1=O,0,0.16279069767441862
744,ZINC02667966,DUD_ace_D_699,CC(=O)NC(CSC(C[N+](=O)[O-])c1ccc2c(c1)OCO2)C(=O)[O-],0,0.14772727272727273
745,ZINC02667967,DUD_ace_D_700,CC(=O)NC(CSC(C[N+](=O)[O-])c1ccc2c(c1)OCO2)C(=O)[O-],0,0.14772727272727273
746,ZINC02667968,DUD_ace_D_701,CC(=O)NC(CSC(C[N+](=O)[O-])c1ccc2c(c1)OCO2)C(=O)[O-],0,0.14772727272727273
747,ZINC02667969,DUD_ace_D_702,CC(=O)NC(CSC(C[N+](=O)[O-])c1ccc2c(c1)OCO2)C(=O)[O-],0,0.14772727272727273
748,ZINC02668817,DUD_ace_D_703,C=CCn1c(=O)c2ccccc2nc1SCC(=O)NCCO,0,0.10227272727272728
749,ZINC02679873,DUD_ace_D_704,CSCCC(NC(=O)COc1cccc2ccccc21)C(=O)[O-],0,0.13636363636363635
750,ZINC02679882,DUD_ace_D_705,CC(C)CC(NC(=O)COc1ccccc1[N+](=O)[O-])C(=O)[O-],0,0.14634146341463414
751,ZINC02679884,DUD_ace_D_706,CC(C)CC(NC(=O)COc1cccc(Br)c1)C(=O)[O-],0,0.15584415584415584
752,ZINC02679885,DUD_ace_D_707,CC(C)CC(NC(=O)COc1cccc(Br)c1)C(=O)[O-],0,0.15584415584415584
753,ZINC02699386,DUD_ace_D_708,O=C([O-])c1ccc(CNC(=O)CSc2ncccn2)cc1,0,0.15853658536585366
754,ZINC02700579,DUD_ace_D_709,C=CCn1c(SCC(N)=O)nnc1-c1ccc(OC)c(OC)c1,0,0.08791208791208792
755,ZINC02703211,DUD_ace_D_710,O=C([O-])CCC(=O)NCCNC(=S)Nc1ccccc1,0,0.16666666666666666
756,ZINC02713783,DUD_ace_D_711,COCCn1c(Cc2cccn2C)nnc1SCC(N)=O,0,0.09302325581395349
757,ZINC02725853,DUD_ace_D_712,COCC(C)n1c(SC(C)C(=O)NC(N)=O)nc2ccccc2c1=O,0,0.10752688172043011
758,ZINC02726168,DUD_ace_D_713,COC(=O)c1cccc(NC(=O)C(CCSC)NC(N)=O)c1,0,0.11764705882352941
759,ZINC02726694,DUD_ace_D_714,O=C([O-])C1CCCN1C(=O)CCCn1c(=O)[nH]c2ccccc2c1=O,0,0.20689655172413793
